source_id	source_type	target_id	target_type	source_name	target_name	relation_type	resource	ttd_target_id	ttd_source_id
PUBCHEM:3372	Compound	ICD-11:6A20-6A25	Disease	Fluphenazine	Psychotic disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A20-6A25	D0P5SA
PUBCHEM:3025	Compound	ICD-11:9A78.6	Disease	Dibucaine	Anaesthesia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9A78.6	D0P5GE
PUBCHEM:60751	Compound	ICD-11:2D50	Disease	Temoporfin	Bone metastases	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2D50	D0P5DG
PUBCHEM:27648	Compound	ICD-11:DC11-DC1Z	Disease	Iocetamic acid	Bladder disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DC11-DC1Z	D0P5CD
PUBCHEM:44152182	Compound	ICD-11:9B74.1	Disease	Ecallantide	Retina venous occlusion	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9B74.1	D0P5AE
PUBCHEM:72081	Compound	ICD-11:BA00-BA04	Disease	Terlipressin	Hypertension	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BA04	D0P4VX
PUBCHEM:21195079	Compound	ICD-11:N.A.	Disease	Glucarpidase	Delayed methotrexate clearance	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:N.A.	D0P4PZ
PUBCHEM:4612	Compound	ICD-11:1F86	Disease	Oxamniquine	Schistosomiasis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1F86	D0P4MT
PUBCHEM:2809	Compound	ICD-11:6B00-6B0Z	Disease	Clorazepate	Anxiety disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6B00-6B0Z	D0P3JU
PUBCHEM:121891	Compound	ICD-11:5A2Y	Disease	Mitiglinide	Diabetic complication	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A2Y	D0P2YU
PUBCHEM:50108	Compound	ICD-11:QB8Z	Disease	Isosulfan blue	Investigative surgical procedure	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:QB8Z	D0P2YD
PUBCHEM:154234	Compound	ICD-11:1E30-1E32	Disease	Peramivir	Influenza virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E30-1E32	D0P2IW
PUBCHEM:11954171	Compound	ICD-11:ND56.Z	Disease	Asiaticoside	Vulnerary	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ND56.Z	D0P2IT
PUBCHEM:5258	Compound	ICD-11:8B61	Disease	Sodium phenylbutyrate	Spinal muscular atrophy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8B61	D0P2GK
PUBCHEM:9409	Compound	ICD-11:BD50.4	Disease	EVANS BLUE	Abdominal aortic aneurysm	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BD50.4	D0P2CS
PUBCHEM:3261	Compound	ICD-11:7A00-7A0Z	Disease	Estazolam	Insomnia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:7A00-7A0Z	D0P2CK
PUBCHEM:56841116	Compound	ICD-11:CA23	Disease	Formoterol/budesonide	Asthma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA23	D0P2AG
PUBCHEM:5487427	Compound	ICD-11:CA22	Disease	Tiotropium	Chronic obstructive pulmonary disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA22	D0P1WA
PUBCHEM:5656	Compound	ICD-11:6A70-6A7Z	Disease	Venlafaxine	Depression	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70-6A7Z	D0P1UX
PUBCHEM:636427	Compound	ICD-11:BC43.20	Disease	Iodofiltic acid I-123	Myocardial disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BC43.20	D0P1RL
PUBCHEM:6102852	Compound	ICD-11:5C61.5	Disease	Gadobutrol	Blood brain barrier	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5C61.5	D0P1IZ
PUBCHEM:16078	Compound	ICD-11:6B80	Disease	Marinol	Anorexia nervosa cachexia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6B80	D0P1FO
PUBCHEM:16078	Compound	ICD-11:MD90	Disease	Marinol	Chemotherapy-induced nausea	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MD90	D0P1FO
PUBCHEM:71306834	Compound	ICD-11:2C30	Disease	Interferon Alfa-2b	Melanoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C30	D0P0WV
PUBCHEM:358641	Compound	ICD-11:ME05.1	Disease	Co-trimoxazole	Diarrhea	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ME05.1	D0P0VD
PUBCHEM:122262	Compound	ICD-11:1F40-1F45	Disease	Piperaquine	Malaria	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1F40-1F45	D0P0SZ
PUBCHEM:123606	Compound	ICD-11:8A80	Disease	Almogran	Migraine	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A80	D0P0SM
PUBCHEM:11993740	Compound	ICD-11:CA40.Z	Disease	Nemonoxacin	Community-acquired pneumonia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA40.Z	D0P0RX
PUBCHEM:11993740	Compound	ICD-11:BD54	Disease	Nemonoxacin	infection associated with diabetic foot ulcers	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BD54	D0P0RX
PUBCHEM:25150	Compound	ICD-11:PB24	Disease	Cysteine Hydrochloride	Adverse reactions to acetaminophen or acetaminophen overdose	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:PB24	D0P0QK
PUBCHEM:11978813	Compound	ICD-11:6A70.3	Disease	OPC-34712	Major depressive disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70.3	D0P0OU
PUBCHEM:23663402	Compound	ICD-11:1A00-1C4Z	Disease	Cefuzonam sodium	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D0P0OE
PUBCHEM:9878	Compound	ICD-11:CA22	Disease	Fluorometholone	Chronic obstructive pulmonary disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA22	D0P0HT
PUBCHEM:2761171	Compound	ICD-11:1B10-1B1Z	Disease	Ethionamide	Tuberculosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1B10-1B1Z	D0P0HB
PUBCHEM:49799974	Compound	ICD-11:5A02.0	Disease	Rose Bengal Sodium I-131	Ophthalmic disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A02.0	D0OY9S
PUBCHEM:6918295	Compound	ICD-11:2A00-2F9Z	Disease	Vinflunine	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0OT9S
PUBCHEM:44561	Compound	ICD-11:9B72.00	Disease	Foscavir	Cytomegalovirus retinitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9B72.00	D0OT0O
PUBCHEM:20054967	Compound	ICD-11:5C81	Disease	Melinamide	Hypocholesterolemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5C81	D0OR6A
PUBCHEM:25195624	Compound	ICD-11:5A11	Disease	Bexagliflozin	Type 2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D0OR3G
PUBCHEM:25195624	Compound	ICD-11:5A11	Disease	Bexagliflozin	Type-2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D0OR3G
PUBCHEM:221493	Compound	ICD-11:5C52-5C59	Disease	Cholic Acid	Synthesis disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5C52-5C59	D0OR2L
PUBCHEM:221493	Compound	ICD-11:5C57	Disease	Cholic Acid	Peroxisomal disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5C57	D0OR2L
PUBCHEM:20058	Compound	ICD-11:2C10	Disease	Uridine triacetate	Pancreatic cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C10	D0OL7F
PUBCHEM:20058	Compound	ICD-11:5A2Y	Disease	Uridine triacetate	Diabetic complication	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A2Y	D0OL7F
PUBCHEM:157922	Compound	ICD-11:ED80	Disease	Methyl aminolevulinate	Acne vulgaris	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ED80	D0OL6O
PUBCHEM:6126	Compound	ICD-11:DA61	Disease	Diphemanil Methylsulfate	Peptic ulcer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DA61	D0OK5Q
PUBCHEM:20299	Compound	ICD-11:9C84	Disease	Tridihexethyl	Acquired nystagmus	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9C84	D0OK5I
PUBCHEM:3652	Compound	ICD-11:1F40-1F45	Disease	Hydroxychloroquine	Malaria	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1F40-1F45	D0OJ4L
PUBCHEM:444021	Compound	ICD-11:1A00-1C4Z	Disease	Sultamicillin tosilate	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D0OG8A
PUBCHEM:5359367	Compound	ICD-11:ME05.1	Disease	Bismuth	Diarrhea	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ME05.1	D0OG5K
PUBCHEM:44564	Compound	ICD-11:CA23	Disease	Lodoxamide	Asthma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA23	D0OG3K
PUBCHEM:129073603	Compound	ICD-11:2C25.Y	Disease	Pralsetinib	Non-small-cell lung cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C25.Y	D0OD2I
PUBCHEM:129073603	Compound	ICD-11:2A00-2F9Z	Disease	Pralsetinib	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0OD2I
PUBCHEM:5281042	Compound	ICD-11:9A78.6	Disease	Mivacurium	Anaesthesia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9A78.6	D0OB2M
PUBCHEM:39186	Compound	ICD-11:BA00-BA04	Disease	Diltiazem	Hypertension	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BA04	D0OB1J
PUBCHEM:5328940	Compound	ICD-11:2C60-2C65	Disease	Bosutinib	Breast cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C60-2C65	D0OB0F
PUBCHEM:72950888	Compound	ICD-11:2A80	Disease	Umbralisib	Follicular lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A80	D0O8SJ
PUBCHEM:72950888	Compound	ICD-11:2A85.0	Disease	Umbralisib	Marginal zone lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A85.0	D0O8SJ
PUBCHEM:72950888	Compound	ICD-11:2A81	Disease	Umbralisib	Diffuse large B-cell lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A81	D0O8SJ
PUBCHEM:72950888	Compound	ICD-11:2A82.0	Disease	Umbralisib	Chronic lymphocytic leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A82.0	D0O8SJ
PUBCHEM:72950888	Compound	ICD-11:2B33.5	Disease	Umbralisib	Non-hodgkin lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B33.5	D0O8SJ
PUBCHEM:16129665	Compound	ICD-11:2C10.1	Disease	Secretin	Gastrinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C10.1	D0O8JB
PUBCHEM:16129665	Compound	ICD-11:DC3Z	Disease	Secretin	Pancreatic exocrine dysfunction	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DC3Z	D0O8JB
PUBCHEM:2805	Compound	ICD-11:MD12	Disease	Cloperastine	Cough	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MD12	D0O8IS
PUBCHEM:71496458	Compound	ICD-11:2C25.Y	Disease	Osimertinib	Non-small-cell lung cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C25.Y	D0O8GK
PUBCHEM:71496458	Compound	ICD-11:2C30	Disease	Osimertinib	Melanoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C30	D0O8GK
PUBCHEM:948	Compound	ICD-11:6B00-6B0Z	Disease	Nitrous oxide	Anxiety disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6B00-6B0Z	D0O8DI
PUBCHEM:16229	Compound	ICD-11:CA22	Disease	Bamifylline	Chronic obstructive pulmonary disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA22	D0O7SP
PUBCHEM:19371515	Compound	ICD-11:9A60.02	Disease	Alcaftadine	Allergic conjunctivitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9A60.02	D0O7JW
PUBCHEM:25077993	Compound	ICD-11:5A60.3	Disease	Histrelin	Central precocious puberty	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A60.3	D0O7DG
PUBCHEM:25077993	Compound	ICD-11:5A80.1	Disease	Histrelin	Polycystic ovarian syndrome	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A80.1	D0O7DG
PUBCHEM:25077993	Compound	ICD-11:GA10	Disease	Histrelin	Endometriosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GA10	D0O7DG
PUBCHEM:65863	Compound	ICD-11:1F29-1F2F	Disease	Sertaconazole	Fungal infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1F29-1F2F	D0O6UZ
PUBCHEM:86705695	Compound	ICD-11:2C12.10	Disease	Pemigatinib	Cholangiocarcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C12.10	D0O6UY
PUBCHEM:86705695	Compound	ICD-11:2A22	Disease	Pemigatinib	Myeloproliferative syndrome	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A22	D0O6UY
PUBCHEM:86705695	Compound	ICD-11:2C94	Disease	Pemigatinib	Bladder cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C94	D0O6UY
PUBCHEM:3658	Compound	ICD-11:6B00-6B0Z	Disease	Hydroxyzine	Anxiety disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6B00-6B0Z	D0O6SX
PUBCHEM:71368	Compound	ICD-11:5A02	Disease	Sodium iodide I 131	Hyperthyroidism	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A02	D0O6OZ
PUBCHEM:5050	Compound	ICD-11:CA23	Disease	Repirinast	Asthma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA23	D0O6KE
PUBCHEM:4436	Compound	ICD-11:1F28-1G07	Disease	Naphazoline	Itching	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1F28-1G07	D0O6IZ
PUBCHEM:4436	Compound	ICD-11:9A61-9B7Y	Disease	Naphazoline	Hyperaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9A61-9B7Y	D0O6IZ
PUBCHEM:6041	Compound	ICD-11:5A02.0	Disease	Phenylephrine	Ophthalmic graves disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A02.0	D0O6IU
PUBCHEM:6041	Compound	ICD-11:ME07	Disease	Phenylephrine	Fecal incontinence	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ME07	D0O6IU
PUBCHEM:9681	Compound	ICD-11:8A80	Disease	Methysergide	Migraine	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A80	D0O6GC
PUBCHEM:71698	Compound	ICD-11:BA40	Disease	Mepindolol	Angina pectoris	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA40	D0O5YZ
PUBCHEM:148124	Compound	ICD-11:2A00-2F9Z	Disease	Docetaxel	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0O5WP
PUBCHEM:126456119	Compound	ICD-11:2A00-2F9Z	Disease	Lactoferrin	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0O5WD
PUBCHEM:9853654	Compound	ICD-11:N.A.	Disease	Pentagastrin	Diagnostic imaging	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:N.A.	D0O5TQ
PUBCHEM:10429215	Compound	ICD-11:9A96.Z	Disease	Homatropine Methylbromide	Uveitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9A96.Z	D0O5SZ
PUBCHEM:10429215	Compound	ICD-11:DA61	Disease	Homatropine Methylbromide	Peptic ulcer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DA61	D0O5SZ
PUBCHEM:65028	Compound	ICD-11:1E30-1E32	Disease	Oseltamivir	Influenza virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E30-1E32	D0O5NK
PUBCHEM:47499	Compound	ICD-11:1A00-1C4Z	Disease	Latamoxef	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D0O5LU
PUBCHEM:44115	Compound	ICD-11:6A70-6A7Z	Disease	Progabide	Depression	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70-6A7Z	D0O5LA
PUBCHEM:441130	Compound	ICD-11:1A00-1C4Z	Disease	Meropenem	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D0O5FY
PUBCHEM:124081896	Compound	ICD-11:1E30-1E32	Disease	Baloxavir marboxil	Influenza virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E30-1E32	D0O5AG
PUBCHEM:5479	Compound	ICD-11:1A00-1C4Z	Disease	Tindamax	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D0O4SE
PUBCHEM:9852176	Compound	ICD-11:1A00-1C4Z	Disease	Cefodizime sodium	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D0O4QR
PUBCHEM:123608	Compound	ICD-11:EK90.0	Disease	Aminolevulinic Acid Hydrochloride	Actinic keratosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EK90.0	D0O4GY
PUBCHEM:5284514	Compound	ICD-11:CA08.0	Disease	Acrivastine	Allergic rhinitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA08.0	D0O4EU
PUBCHEM:24883466	Compound	ICD-11:EA90	Disease	Ciclosporin	Psoriasis vulgaris	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EA90	D0O3YF
PUBCHEM:24883466	Compound	ICD-11:NA07.Z	Disease	Ciclosporin	Brain injury	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:NA07.Z	D0O3YF
PUBCHEM:24883466	Compound	ICD-11:5B55.Y	Disease	Ciclosporin	Xerophthalmia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B55.Y	D0O3YF
PUBCHEM:104850	Compound	ICD-11:5B81	Disease	SR141716A	Obesity	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B81	D0O3OS
PUBCHEM:125017	Compound	ICD-11:6A70.3	Disease	Desvenlafaxine	Major depressive disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70.3	D0O3FG
PUBCHEM:125017	Compound	ICD-11:GA30.0	Disease	Desvenlafaxine	Menopause symptom	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GA30.0	D0O3FG
PUBCHEM:6473	Compound	ICD-11:7A00-7A0Z	Disease	Butethal	Insomnia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:7A00-7A0Z	D0O3AB
PUBCHEM:60918	Compound	ICD-11:DD91.1	Disease	HTF 919	Constipation	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD91.1	D0O2YE
PUBCHEM:4991	Compound	ICD-11:8C6Y	Disease	Pyridostigmine	Myasthenia gravis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8C6Y	D0O2WB
PUBCHEM:47528	Compound	ICD-11:BA40	Disease	Nicorandil	Angina pectoris	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA40	D0O2SR
PUBCHEM:6540466	Compound	ICD-11:1A00-1C4Z	Disease	Carumonam	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D0O2PV
PUBCHEM:65492	Compound	ICD-11:BA00-BE2Z	Disease	Iopamidol	Cardiovascular disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BE2Z	D0O2HQ
PUBCHEM:4463	Compound	ICD-11:1C62	Disease	Nevirapine	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D0O2EM
PUBCHEM:2764	Compound	ICD-11:1A00-1C4Z	Disease	Ciprofloxacin XR	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D0O1WX
PUBCHEM:2764	Compound	ICD-11:1B74-1G40	Disease	Ciprofloxacin XR	Gram-positive bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1B74-1G40	D0O1WX
PUBCHEM:2764	Compound	ICD-11:CA25	Disease	Ciprofloxacin XR	Cystic fibrosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA25	D0O1WX
PUBCHEM:2764	Compound	ICD-11:2E92.7	Disease	Ciprofloxacin XR	Biliary cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2E92.7	D0O1WX
PUBCHEM:644019	Compound	ICD-11:8A61.11	Disease	Cannabidiol	Dravet syndrome	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A61.11	D0O1UZ
PUBCHEM:644019	Compound	ICD-11:8A62.1	Disease	Cannabidiol	LennoxGastaut syndrome	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A62.1	D0O1UZ
PUBCHEM:644019	Compound	ICD-11:8A62.0	Disease	Cannabidiol	Infantile spasm	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A62.0	D0O1UZ
PUBCHEM:644019	Compound	ICD-11:8A60-8A68	Disease	Cannabidiol	Epilepsy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A60-8A68	D0O1UZ
PUBCHEM:5280581	Compound	ICD-11:5B50-5B71	Disease	Gamma-Homolinolenic acid	Malnutrition	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B50-5B71	D0O1TC
PUBCHEM:5282489	Compound	ICD-11:GA20-GA21	Disease	Ethanolamine oleate	Bleeding disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GA20-GA21	D0O1PH
PUBCHEM:25141092	Compound	ICD-11:2C25	Disease	Entrectinib	Non-small-cell lung cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C25	D0O0LS
PUBCHEM:25141092	Compound	ICD-11:2A00-2F9Z	Disease	Entrectinib	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0O0LS
PUBCHEM:25141092	Compound	ICD-11:2B91.Z	Disease	Entrectinib	Colorectal cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B91.Z	D0O0LS
PUBCHEM:25141092	Compound	ICD-11:2C60	Disease	Entrectinib	Mammary analogue secretory carcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C60	D0O0LS
PUBCHEM:25141092	Compound	ICD-11:2D11.2	Disease	Entrectinib	Neuroblastoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2D11.2	D0O0LS
PUBCHEM:86664557	Compound	ICD-11:8B10-8B11	Disease	Sodium sulfide sulfur	Ischemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8B10-8B11	D0O0AF
PUBCHEM:71329	Compound	ICD-11:BC9Y	Disease	Dofetilide	Sinus rhythm disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BC9Y	D0NW3X
PUBCHEM:67462786	Compound	ICD-11:2C94	Disease	Erdafitinib	Bladder cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C94	D0NW0T
PUBCHEM:67462786	Compound	ICD-11:2A00-2F9Z	Disease	Erdafitinib	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0NW0T
PUBCHEM:67462786	Compound	ICD-11:2C92.0	Disease	Erdafitinib	Urothelial carcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C92.0	D0NW0T
PUBCHEM:67462786	Compound	ICD-11:2A80-2A86	Disease	Erdafitinib	Lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A80-2A86	D0NW0T
PUBCHEM:60150535	Compound	ICD-11:GB61	Disease	Finerenone	Chronic kidney disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GB61	D0NV5O
PUBCHEM:60150535	Compound	ICD-11:GB61.Z	Disease	Finerenone	Diabetic nephropathy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GB61.Z	D0NV5O
PUBCHEM:117947097	Compound	ICD-11:5A75	Disease	Belzutifan	Von hippel-lindau disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A75	D0NU8J
PUBCHEM:117947097	Compound	ICD-11:2C90	Disease	Belzutifan	Renal cell carcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C90	D0NU8J
PUBCHEM:117947097	Compound	ICD-11:2A00-2F9Z	Disease	Belzutifan	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0NU8J
PUBCHEM:4949	Compound	ICD-11:1B10-1F85	Disease	Propyliodone	Pulmonary disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1B10-1F85	D0NU2H
PUBCHEM:3152	Compound	ICD-11:8A20	Disease	Donepezil	Alzheimer disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A20	D0NS6H
PUBCHEM:3002977	Compound	ICD-11:1C62	Disease	Maraviroc	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D0NR6S
PUBCHEM:3002977	Compound	ICD-11:CA22	Disease	Maraviroc	Chronic obstructive pulmonary disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA22	D0NR6S
PUBCHEM:23663967	Compound	ICD-11:ME60.Z	Disease	Bucladesine sodium	Skin ulcer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:ME60.Z	D0NP1J
PUBCHEM:11450633	Compound	ICD-11:5A11	Disease	Alogliptin	Type-2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D0NJ5H
PUBCHEM:4680	Compound	ICD-11:MB47.3	Disease	Papaverine	Spasm	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MB47.3	D0NJ3V
PUBCHEM:21704	Compound	ICD-11:1F00	Disease	Vidarabine	Herpes simplex virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1F00	D0NI0C
PUBCHEM:60857	Compound	ICD-11:8A80	Disease	Zolmitriptan	Migraine	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A80	D0NG7O
PUBCHEM:64929	Compound	ICD-11:BA00-BE2Z	Disease	FENOFIBRIC ACID	Cardiovascular disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BE2Z	D0NF1U
PUBCHEM:4167	Compound	ICD-11:8A00.0	Disease	Metixene	Parkinson disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A00.0	D0NF0W
PUBCHEM:636380	Compound	ICD-11:BA43	Disease	Fondaparinux sodium	Venous thrombosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA43	D0NE9T
PUBCHEM:3354	Compound	ICD-11:MF50.7	Disease	Flavoxate	Dysuria	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MF50.7	D0ND2J
