source_id	source_type	target_id	target_type	source_name	target_name	relation_type	ttd_gene_id	ttd_pathway_id	resource
SYMBOL:CACNA1D	Gene	KEGG:hsa05010	Pathway	CACNA1D	Alzheimer's disease	Hetionet::GpPW::Gene:Pathway	T24793	hsa05010	TTD
SYMBOL:CACNA1D	Gene	KEGG:hsa05031	Pathway	CACNA1D	Amphetamine addiction	Hetionet::GpPW::Gene:Pathway	T24793	hsa05031	TTD
SYMBOL:CACNA1D	Gene	KEGG:hsa05410	Pathway	CACNA1D	Hypertrophic cardiomyopathy (HCM)	Hetionet::GpPW::Gene:Pathway	T24793	hsa05410	TTD
SYMBOL:CACNA1D	Gene	KEGG:hsa05412	Pathway	CACNA1D	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	Hetionet::GpPW::Gene:Pathway	T24793	hsa05412	TTD
SYMBOL:CACNA1D	Gene	KEGG:hsa05414	Pathway	CACNA1D	Dilated cardiomyopathy	Hetionet::GpPW::Gene:Pathway	T24793	hsa05414	TTD
SYMBOL:TNFRSF11A	Gene	KEGG:hsa04060	Pathway	TNFRSF11A	Cytokine-cytokine receptor interaction	Hetionet::GpPW::Gene:Pathway	T24800	hsa04060	TTD
SYMBOL:TNFRSF11A	Gene	KEGG:hsa04064	Pathway	TNFRSF11A	NF-kappa B signaling pathway	Hetionet::GpPW::Gene:Pathway	T24800	hsa04064	TTD
SYMBOL:TNFRSF11A	Gene	KEGG:hsa04380	Pathway	TNFRSF11A	Osteoclast differentiation	Hetionet::GpPW::Gene:Pathway	T24800	hsa04380	TTD
SYMBOL:TNFRSF11A	Gene	KEGG:hsa04917	Pathway	TNFRSF11A	Prolactin signaling pathway	Hetionet::GpPW::Gene:Pathway	T24800	hsa04917	TTD
SYMBOL:TNFRSF11A	Gene	KEGG:hsa05323	Pathway	TNFRSF11A	Rheumatoid arthritis	Hetionet::GpPW::Gene:Pathway	T24800	hsa05323	TTD
SYMBOL:PROC	Gene	KEGG:hsa04610	Pathway	PROC	Complement and coagulation cascades	Hetionet::GpPW::Gene:Pathway	T24836	hsa04610	TTD
SYMBOL:SLC10A2	Gene	KEGG:hsa04976	Pathway	SLC10A2	Bile secretion	Hetionet::GpPW::Gene:Pathway	T24982	hsa04976	TTD
SYMBOL:DRD4	Gene	KEGG:hsa04080	Pathway	DRD4	Neuroactive ligand-receptor interaction	Hetionet::GpPW::Gene:Pathway	T24983	hsa04080	TTD
SYMBOL:DRD4	Gene	KEGG:hsa04728	Pathway	DRD4	Dopaminergic synapse	Hetionet::GpPW::Gene:Pathway	T24983	hsa04728	TTD
SYMBOL:BTK	Gene	KEGG:hsa04064	Pathway	BTK	NF-kappa B signaling pathway	Hetionet::GpPW::Gene:Pathway	T25005	hsa04064	TTD
SYMBOL:BTK	Gene	KEGG:hsa04380	Pathway	BTK	Osteoclast differentiation	Hetionet::GpPW::Gene:Pathway	T25005	hsa04380	TTD
SYMBOL:BTK	Gene	KEGG:hsa04611	Pathway	BTK	Platelet activation	Hetionet::GpPW::Gene:Pathway	T25005	hsa04611	TTD
SYMBOL:BTK	Gene	KEGG:hsa04662	Pathway	BTK	B cell receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T25005	hsa04662	TTD
SYMBOL:BTK	Gene	KEGG:hsa04664	Pathway	BTK	Fc epsilon RI signaling pathway	Hetionet::GpPW::Gene:Pathway	T25005	hsa04664	TTD
SYMBOL:BTK	Gene	KEGG:hsa05340	Pathway	BTK	Primary immunodeficiency	Hetionet::GpPW::Gene:Pathway	T25005	hsa05340	TTD
SYMBOL:CPS1	Gene	KEGG:hsa00250	Pathway	CPS1	Alanine, aspartate and glutamate metabolism	Hetionet::GpPW::Gene:Pathway	T25163	hsa00250	TTD
SYMBOL:CPS1	Gene	KEGG:hsa00330	Pathway	CPS1	Arginine and proline metabolism	Hetionet::GpPW::Gene:Pathway	T25163	hsa00330	TTD
SYMBOL:CPS1	Gene	KEGG:hsa00910	Pathway	CPS1	Nitrogen metabolism	Hetionet::GpPW::Gene:Pathway	T25163	hsa00910	TTD
SYMBOL:CPS1	Gene	KEGG:hsa01100	Pathway	CPS1	Metabolic pathways	Hetionet::GpPW::Gene:Pathway	T25163	hsa01100	TTD
SYMBOL:CPS1	Gene	KEGG:hsa01200	Pathway	CPS1	Carbon metabolism	Hetionet::GpPW::Gene:Pathway	T25163	hsa01200	TTD
SYMBOL:CPS1	Gene	KEGG:hsa01230	Pathway	CPS1	Biosynthesis of amino acids	Hetionet::GpPW::Gene:Pathway	T25163	hsa01230	TTD
SYMBOL:ABCB1	Gene	KEGG:hsa02010	Pathway	ABCB1	ABC transporters	Hetionet::GpPW::Gene:Pathway	T25258	hsa02010	TTD
SYMBOL:ABCB1	Gene	KEGG:hsa04976	Pathway	ABCB1	Bile secretion	Hetionet::GpPW::Gene:Pathway	T25258	hsa04976	TTD
SYMBOL:ABCB1	Gene	KEGG:hsa05206	Pathway	ABCB1	MicroRNAs in cancer	Hetionet::GpPW::Gene:Pathway	T25258	hsa05206	TTD
SYMBOL:EZH2	Gene	KEGG:hsa05206	Pathway	EZH2	MicroRNAs in cancer	Hetionet::GpPW::Gene:Pathway	T25265	hsa05206	TTD
SYMBOL:CXCR3	Gene	KEGG:hsa04060	Pathway	CXCR3	Cytokine-cytokine receptor interaction	Hetionet::GpPW::Gene:Pathway	T25315	hsa04060	TTD
SYMBOL:CXCR3	Gene	KEGG:hsa04062	Pathway	CXCR3	Chemokine signaling pathway	Hetionet::GpPW::Gene:Pathway	T25315	hsa04062	TTD
SYMBOL:EBP	Gene	KEGG:hsa00100	Pathway	EBP	Steroid biosynthesis	Hetionet::GpPW::Gene:Pathway	T25317	hsa00100	TTD
SYMBOL:EBP	Gene	KEGG:hsa01100	Pathway	EBP	Metabolic pathways	Hetionet::GpPW::Gene:Pathway	T25317	hsa01100	TTD
SYMBOL:DICER1	Gene	KEGG:hsa05206	Pathway	DICER1	MicroRNAs in cancer	Hetionet::GpPW::Gene:Pathway	T25386	hsa05206	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04010	Pathway	PPP3CA	MAPK signaling pathway	Hetionet::GpPW::Gene:Pathway	T25464	hsa04010	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04020	Pathway	PPP3CA	Calcium signaling pathway	Hetionet::GpPW::Gene:Pathway	T25464	hsa04020	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04022	Pathway	PPP3CA	cGMP-PKG signaling pathway	Hetionet::GpPW::Gene:Pathway	T25464	hsa04022	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04114	Pathway	PPP3CA	Oocyte meiosis	Hetionet::GpPW::Gene:Pathway	T25464	hsa04114	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04210	Pathway	PPP3CA	Apoptosis	Hetionet::GpPW::Gene:Pathway	T25464	hsa04210	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04310	Pathway	PPP3CA	Wnt signaling pathway	Hetionet::GpPW::Gene:Pathway	T25464	hsa04310	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04360	Pathway	PPP3CA	Axon guidance	Hetionet::GpPW::Gene:Pathway	T25464	hsa04360	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04370	Pathway	PPP3CA	VEGF signaling pathway	Hetionet::GpPW::Gene:Pathway	T25464	hsa04370	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04380	Pathway	PPP3CA	Osteoclast differentiation	Hetionet::GpPW::Gene:Pathway	T25464	hsa04380	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04650	Pathway	PPP3CA	Natural killer cell mediated cytotoxicity	Hetionet::GpPW::Gene:Pathway	T25464	hsa04650	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04660	Pathway	PPP3CA	T cell receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T25464	hsa04660	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04662	Pathway	PPP3CA	B cell receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T25464	hsa04662	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04720	Pathway	PPP3CA	Long-term potentiation	Hetionet::GpPW::Gene:Pathway	T25464	hsa04720	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04724	Pathway	PPP3CA	Glutamatergic synapse	Hetionet::GpPW::Gene:Pathway	T25464	hsa04724	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04728	Pathway	PPP3CA	Dopaminergic synapse	Hetionet::GpPW::Gene:Pathway	T25464	hsa04728	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04921	Pathway	PPP3CA	Oxytocin signaling pathway	Hetionet::GpPW::Gene:Pathway	T25464	hsa04921	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa04922	Pathway	PPP3CA	Glucagon signaling pathway	Hetionet::GpPW::Gene:Pathway	T25464	hsa04922	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa05010	Pathway	PPP3CA	Alzheimer's disease	Hetionet::GpPW::Gene:Pathway	T25464	hsa05010	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa05014	Pathway	PPP3CA	Amyotrophic lateral sclerosis (ALS)	Hetionet::GpPW::Gene:Pathway	T25464	hsa05014	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa05031	Pathway	PPP3CA	Amphetamine addiction	Hetionet::GpPW::Gene:Pathway	T25464	hsa05031	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa05152	Pathway	PPP3CA	Tuberculosis	Hetionet::GpPW::Gene:Pathway	T25464	hsa05152	TTD
SYMBOL:PPP3CA	Gene	KEGG:hsa05166	Pathway	PPP3CA	HTLV-I infection	Hetionet::GpPW::Gene:Pathway	T25464	hsa05166	TTD
SYMBOL:FFAR1	Gene	KEGG:hsa04911	Pathway	FFAR1	Insulin secretion	Hetionet::GpPW::Gene:Pathway	T25608	hsa04911	TTD
SYMBOL:HMOX1	Gene	KEGG:hsa00860	Pathway	HMOX1	Porphyrin and chlorophyll metabolism	Hetionet::GpPW::Gene:Pathway	T25703	hsa00860	TTD
SYMBOL:HMOX1	Gene	KEGG:hsa04066	Pathway	HMOX1	HIF-1 signaling pathway	Hetionet::GpPW::Gene:Pathway	T25703	hsa04066	TTD
SYMBOL:HMOX1	Gene	KEGG:hsa04978	Pathway	HMOX1	Mineral absorption	Hetionet::GpPW::Gene:Pathway	T25703	hsa04978	TTD
SYMBOL:HMOX1	Gene	KEGG:hsa05206	Pathway	HMOX1	MicroRNAs in cancer	Hetionet::GpPW::Gene:Pathway	T25703	hsa05206	TTD
SYMBOL:GPC3	Gene	KEGG:hsa05205	Pathway	GPC3	Proteoglycans in cancer	Hetionet::GpPW::Gene:Pathway	T25726	hsa05205	TTD
SYMBOL:CASP6	Gene	KEGG:hsa04210	Pathway	CASP6	Apoptosis	Hetionet::GpPW::Gene:Pathway	T25927	hsa04210	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa04064	Pathway	ICAM1	NF-kappa B signaling pathway	Hetionet::GpPW::Gene:Pathway	T26203	hsa04064	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa04514	Pathway	ICAM1	Cell adhesion molecules (CAMs)	Hetionet::GpPW::Gene:Pathway	T26203	hsa04514	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa04650	Pathway	ICAM1	Natural killer cell mediated cytotoxicity	Hetionet::GpPW::Gene:Pathway	T26203	hsa04650	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa04668	Pathway	ICAM1	TNF signaling pathway	Hetionet::GpPW::Gene:Pathway	T26203	hsa04668	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa04670	Pathway	ICAM1	Leukocyte transendothelial migration	Hetionet::GpPW::Gene:Pathway	T26203	hsa04670	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa05143	Pathway	ICAM1	African trypanosomiasis	Hetionet::GpPW::Gene:Pathway	T26203	hsa05143	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa05144	Pathway	ICAM1	Malaria	Hetionet::GpPW::Gene:Pathway	T26203	hsa05144	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa05150	Pathway	ICAM1	Staphylococcus aureus infection	Hetionet::GpPW::Gene:Pathway	T26203	hsa05150	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa05164	Pathway	ICAM1	Influenza A	Hetionet::GpPW::Gene:Pathway	T26203	hsa05164	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa05166	Pathway	ICAM1	HTLV-I infection	Hetionet::GpPW::Gene:Pathway	T26203	hsa05166	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa05169	Pathway	ICAM1	Epstein-Barr virus infection	Hetionet::GpPW::Gene:Pathway	T26203	hsa05169	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa05323	Pathway	ICAM1	Rheumatoid arthritis	Hetionet::GpPW::Gene:Pathway	T26203	hsa05323	TTD
SYMBOL:ICAM1	Gene	KEGG:hsa05416	Pathway	ICAM1	Viral myocarditis	Hetionet::GpPW::Gene:Pathway	T26203	hsa05416	TTD
SYMBOL:PRLR	Gene	KEGG:hsa04060	Pathway	PRLR	Cytokine-cytokine receptor interaction	Hetionet::GpPW::Gene:Pathway	T26226	hsa04060	TTD
SYMBOL:PRLR	Gene	KEGG:hsa04080	Pathway	PRLR	Neuroactive ligand-receptor interaction	Hetionet::GpPW::Gene:Pathway	T26226	hsa04080	TTD
SYMBOL:PRLR	Gene	KEGG:hsa04151	Pathway	PRLR	PI3K-Akt signaling pathway	Hetionet::GpPW::Gene:Pathway	T26226	hsa04151	TTD
SYMBOL:PRLR	Gene	KEGG:hsa04630	Pathway	PRLR	Jak-STAT signaling pathway	Hetionet::GpPW::Gene:Pathway	T26226	hsa04630	TTD
SYMBOL:PRLR	Gene	KEGG:hsa04917	Pathway	PRLR	Prolactin signaling pathway	Hetionet::GpPW::Gene:Pathway	T26226	hsa04917	TTD
SYMBOL:GABRA5	Gene	KEGG:hsa04080	Pathway	GABRA5	Neuroactive ligand-receptor interaction	Hetionet::GpPW::Gene:Pathway	T26368	hsa04080	TTD
SYMBOL:GABRA5	Gene	KEGG:hsa04723	Pathway	GABRA5	Retrograde endocannabinoid signaling	Hetionet::GpPW::Gene:Pathway	T26368	hsa04723	TTD
SYMBOL:GABRA5	Gene	KEGG:hsa04727	Pathway	GABRA5	GABAergic synapse	Hetionet::GpPW::Gene:Pathway	T26368	hsa04727	TTD
SYMBOL:GABRA5	Gene	KEGG:hsa05032	Pathway	GABRA5	Morphine addiction	Hetionet::GpPW::Gene:Pathway	T26368	hsa05032	TTD
SYMBOL:GABRA5	Gene	KEGG:hsa05033	Pathway	GABRA5	Nicotine addiction	Hetionet::GpPW::Gene:Pathway	T26368	hsa05033	TTD
SYMBOL:HRH4	Gene	KEGG:hsa04080	Pathway	HRH4	Neuroactive ligand-receptor interaction	Hetionet::GpPW::Gene:Pathway	T26500	hsa04080	TTD
SYMBOL:LCT	Gene	KEGG:hsa00052	Pathway	LCT	Galactose metabolism	Hetionet::GpPW::Gene:Pathway	T26617	hsa00052	TTD
SYMBOL:LCT	Gene	KEGG:hsa01100	Pathway	LCT	Metabolic pathways	Hetionet::GpPW::Gene:Pathway	T26617	hsa01100	TTD
SYMBOL:LCT	Gene	KEGG:hsa04973	Pathway	LCT	Carbohydrate digestion and absorption	Hetionet::GpPW::Gene:Pathway	T26617	hsa04973	TTD
SYMBOL:AKR1B1	Gene	KEGG:hsa00040	Pathway	AKR1B1	Pentose and glucuronate interconversions	Hetionet::GpPW::Gene:Pathway	T26623	hsa00040	TTD
SYMBOL:AKR1B1	Gene	KEGG:hsa00051	Pathway	AKR1B1	Fructose and mannose metabolism	Hetionet::GpPW::Gene:Pathway	T26623	hsa00051	TTD
SYMBOL:AKR1B1	Gene	KEGG:hsa00052	Pathway	AKR1B1	Galactose metabolism	Hetionet::GpPW::Gene:Pathway	T26623	hsa00052	TTD
SYMBOL:AKR1B1	Gene	KEGG:hsa00561	Pathway	AKR1B1	Glycerolipid metabolism	Hetionet::GpPW::Gene:Pathway	T26623	hsa00561	TTD
SYMBOL:AKR1B1	Gene	KEGG:hsa01100	Pathway	AKR1B1	Metabolic pathways	Hetionet::GpPW::Gene:Pathway	T26623	hsa01100	TTD
SYMBOL:NCOA3	Gene	KEGG:hsa04919	Pathway	NCOA3	Thyroid hormone signaling pathway	Hetionet::GpPW::Gene:Pathway	T26774	hsa04919	TTD
SYMBOL:C3	Gene	KEGG:hsa04145	Pathway	C3	Phagosome	Hetionet::GpPW::Gene:Pathway	T26851	hsa04145	TTD
SYMBOL:C3	Gene	KEGG:hsa04610	Pathway	C3	Complement and coagulation cascades	Hetionet::GpPW::Gene:Pathway	T26851	hsa04610	TTD
SYMBOL:C3	Gene	KEGG:hsa05133	Pathway	C3	Pertussis	Hetionet::GpPW::Gene:Pathway	T26851	hsa05133	TTD
SYMBOL:C3	Gene	KEGG:hsa05134	Pathway	C3	Legionellosis	Hetionet::GpPW::Gene:Pathway	T26851	hsa05134	TTD
SYMBOL:C3	Gene	KEGG:hsa05140	Pathway	C3	Leishmaniasis	Hetionet::GpPW::Gene:Pathway	T26851	hsa05140	TTD
SYMBOL:C3	Gene	KEGG:hsa05142	Pathway	C3	Chagas disease (American trypanosomiasis)	Hetionet::GpPW::Gene:Pathway	T26851	hsa05142	TTD
SYMBOL:C3	Gene	KEGG:hsa05150	Pathway	C3	Staphylococcus aureus infection	Hetionet::GpPW::Gene:Pathway	T26851	hsa05150	TTD
SYMBOL:C3	Gene	KEGG:hsa05152	Pathway	C3	Tuberculosis	Hetionet::GpPW::Gene:Pathway	T26851	hsa05152	TTD
SYMBOL:C3	Gene	KEGG:hsa05168	Pathway	C3	Herpes simplex infection	Hetionet::GpPW::Gene:Pathway	T26851	hsa05168	TTD
SYMBOL:C3	Gene	KEGG:hsa05203	Pathway	C3	Viral carcinogenesis	Hetionet::GpPW::Gene:Pathway	T26851	hsa05203	TTD
SYMBOL:C3	Gene	KEGG:hsa05322	Pathway	C3	Systemic lupus erythematosus	Hetionet::GpPW::Gene:Pathway	T26851	hsa05322	TTD
SYMBOL:GRM1	Gene	KEGG:hsa04020	Pathway	GRM1	Calcium signaling pathway	Hetionet::GpPW::Gene:Pathway	T27137	hsa04020	TTD
SYMBOL:GRM1	Gene	KEGG:hsa04068	Pathway	GRM1	FoxO signaling pathway	Hetionet::GpPW::Gene:Pathway	T27137	hsa04068	TTD
SYMBOL:GRM1	Gene	KEGG:hsa04080	Pathway	GRM1	Neuroactive ligand-receptor interaction	Hetionet::GpPW::Gene:Pathway	T27137	hsa04080	TTD
SYMBOL:GRM1	Gene	KEGG:hsa04540	Pathway	GRM1	Gap junction	Hetionet::GpPW::Gene:Pathway	T27137	hsa04540	TTD
SYMBOL:GRM1	Gene	KEGG:hsa04720	Pathway	GRM1	Long-term potentiation	Hetionet::GpPW::Gene:Pathway	T27137	hsa04720	TTD
SYMBOL:GRM1	Gene	KEGG:hsa04723	Pathway	GRM1	Retrograde endocannabinoid signaling	Hetionet::GpPW::Gene:Pathway	T27137	hsa04723	TTD
SYMBOL:GRM1	Gene	KEGG:hsa04724	Pathway	GRM1	Glutamatergic synapse	Hetionet::GpPW::Gene:Pathway	T27137	hsa04724	TTD
SYMBOL:GRM1	Gene	KEGG:hsa04730	Pathway	GRM1	Long-term depression	Hetionet::GpPW::Gene:Pathway	T27137	hsa04730	TTD
SYMBOL:GRM1	Gene	KEGG:hsa04915	Pathway	GRM1	Estrogen signaling pathway	Hetionet::GpPW::Gene:Pathway	T27137	hsa04915	TTD
SYMBOL:Stre-coc metG	Gene	KEGG:spy00450	Pathway	Stre-coc metG	Selenocompound metabolism	Hetionet::GpPW::Gene:Pathway	T27198	spy00450	TTD
SYMBOL:Stre-coc metG	Gene	KEGG:spy00970	Pathway	Stre-coc metG	Aminoacyl-tRNA biosynthesis	Hetionet::GpPW::Gene:Pathway	T27198	spy00970	TTD
SYMBOL:CRK	Gene	KEGG:hsa04010	Pathway	CRK	MAPK signaling pathway	Hetionet::GpPW::Gene:Pathway	T27297	hsa04010	TTD
SYMBOL:CRK	Gene	KEGG:hsa04012	Pathway	CRK	ErbB signaling pathway	Hetionet::GpPW::Gene:Pathway	T27297	hsa04012	TTD
SYMBOL:CRK	Gene	KEGG:hsa04015	Pathway	CRK	Rap1 signaling pathway	Hetionet::GpPW::Gene:Pathway	T27297	hsa04015	TTD
SYMBOL:CRK	Gene	KEGG:hsa04062	Pathway	CRK	Chemokine signaling pathway	Hetionet::GpPW::Gene:Pathway	T27297	hsa04062	TTD
SYMBOL:CRK	Gene	KEGG:hsa04510	Pathway	CRK	Focal adhesion	Hetionet::GpPW::Gene:Pathway	T27297	hsa04510	TTD
SYMBOL:CRK	Gene	KEGG:hsa04666	Pathway	CRK	Fc gamma R-mediated phagocytosis	Hetionet::GpPW::Gene:Pathway	T27297	hsa04666	TTD
SYMBOL:CRK	Gene	KEGG:hsa04722	Pathway	CRK	Neurotrophin signaling pathway	Hetionet::GpPW::Gene:Pathway	T27297	hsa04722	TTD
SYMBOL:CRK	Gene	KEGG:hsa04810	Pathway	CRK	Regulation of actin cytoskeleton	Hetionet::GpPW::Gene:Pathway	T27297	hsa04810	TTD
SYMBOL:CRK	Gene	KEGG:hsa04910	Pathway	CRK	Insulin signaling pathway	Hetionet::GpPW::Gene:Pathway	T27297	hsa04910	TTD
SYMBOL:CRK	Gene	KEGG:hsa05100	Pathway	CRK	Bacterial invasion of epithelial cells	Hetionet::GpPW::Gene:Pathway	T27297	hsa05100	TTD
SYMBOL:CRK	Gene	KEGG:hsa05131	Pathway	CRK	Shigellosis	Hetionet::GpPW::Gene:Pathway	T27297	hsa05131	TTD
SYMBOL:CRK	Gene	KEGG:hsa05200	Pathway	CRK	Pathways in cancer	Hetionet::GpPW::Gene:Pathway	T27297	hsa05200	TTD
SYMBOL:CRK	Gene	KEGG:hsa05206	Pathway	CRK	MicroRNAs in cancer	Hetionet::GpPW::Gene:Pathway	T27297	hsa05206	TTD
SYMBOL:CRK	Gene	KEGG:hsa05211	Pathway	CRK	Renal cell carcinoma	Hetionet::GpPW::Gene:Pathway	T27297	hsa05211	TTD
SYMBOL:CRK	Gene	KEGG:hsa05220	Pathway	CRK	Chronic myeloid leukemia	Hetionet::GpPW::Gene:Pathway	T27297	hsa05220	TTD
SYMBOL:GABRD	Gene	KEGG:hsa04080	Pathway	GABRD	Neuroactive ligand-receptor interaction	Hetionet::GpPW::Gene:Pathway	T27376	hsa04080	TTD
SYMBOL:GABRD	Gene	KEGG:hsa04723	Pathway	GABRD	Retrograde endocannabinoid signaling	Hetionet::GpPW::Gene:Pathway	T27376	hsa04723	TTD
SYMBOL:GABRD	Gene	KEGG:hsa04727	Pathway	GABRD	GABAergic synapse	Hetionet::GpPW::Gene:Pathway	T27376	hsa04727	TTD
SYMBOL:GABRD	Gene	KEGG:hsa05032	Pathway	GABRD	Morphine addiction	Hetionet::GpPW::Gene:Pathway	T27376	hsa05032	TTD
SYMBOL:GABRD	Gene	KEGG:hsa05033	Pathway	GABRD	Nicotine addiction	Hetionet::GpPW::Gene:Pathway	T27376	hsa05033	TTD
SYMBOL:PRSS1	Gene	KEGG:hsa04080	Pathway	PRSS1	Neuroactive ligand-receptor interaction	Hetionet::GpPW::Gene:Pathway	T27602	hsa04080	TTD
SYMBOL:PRSS1	Gene	KEGG:hsa04972	Pathway	PRSS1	Pancreatic secretion	Hetionet::GpPW::Gene:Pathway	T27602	hsa04972	TTD
SYMBOL:PRSS1	Gene	KEGG:hsa04974	Pathway	PRSS1	Protein digestion and absorption	Hetionet::GpPW::Gene:Pathway	T27602	hsa04974	TTD
SYMBOL:PRSS1	Gene	KEGG:hsa05164	Pathway	PRSS1	Influenza A	Hetionet::GpPW::Gene:Pathway	T27602	hsa05164	TTD
SYMBOL:SLC6A4	Gene	KEGG:hsa04726	Pathway	SLC6A4	Serotonergic synapse	Hetionet::GpPW::Gene:Pathway	T27812	hsa04726	TTD
SYMBOL:ACE2	Gene	KEGG:hsa04614	Pathway	ACE2	Renin-angiotensin system	Hetionet::GpPW::Gene:Pathway	T27889	hsa04614	TTD
SYMBOL:ACE2	Gene	KEGG:hsa04974	Pathway	ACE2	Protein digestion and absorption	Hetionet::GpPW::Gene:Pathway	T27889	hsa04974	TTD
SYMBOL:NPY4R	Gene	KEGG:hsa04080	Pathway	NPY4R	Neuroactive ligand-receptor interaction	Hetionet::GpPW::Gene:Pathway	T27944	hsa04080	TTD
SYMBOL:CACNA2D3	Gene	KEGG:hsa04010	Pathway	CACNA2D3	MAPK signaling pathway	Hetionet::GpPW::Gene:Pathway	T27954	hsa04010	TTD
SYMBOL:CACNA2D3	Gene	KEGG:hsa04260	Pathway	CACNA2D3	Cardiac muscle contraction	Hetionet::GpPW::Gene:Pathway	T27954	hsa04260	TTD
SYMBOL:CACNA2D3	Gene	KEGG:hsa04261	Pathway	CACNA2D3	Adrenergic signaling in cardiomyocytes	Hetionet::GpPW::Gene:Pathway	T27954	hsa04261	TTD
SYMBOL:CACNA2D3	Gene	KEGG:hsa04921	Pathway	CACNA2D3	Oxytocin signaling pathway	Hetionet::GpPW::Gene:Pathway	T27954	hsa04921	TTD
SYMBOL:CACNA2D3	Gene	KEGG:hsa05410	Pathway	CACNA2D3	Hypertrophic cardiomyopathy (HCM)	Hetionet::GpPW::Gene:Pathway	T27954	hsa05410	TTD
SYMBOL:CACNA2D3	Gene	KEGG:hsa05412	Pathway	CACNA2D3	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	Hetionet::GpPW::Gene:Pathway	T27954	hsa05412	TTD
SYMBOL:CACNA2D3	Gene	KEGG:hsa05414	Pathway	CACNA2D3	Dilated cardiomyopathy	Hetionet::GpPW::Gene:Pathway	T27954	hsa05414	TTD
SYMBOL:FGF4	Gene	KEGG:hsa04010	Pathway	FGF4	MAPK signaling pathway	Hetionet::GpPW::Gene:Pathway	T28076	hsa04010	TTD
SYMBOL:FGF4	Gene	KEGG:hsa04014	Pathway	FGF4	Ras signaling pathway	Hetionet::GpPW::Gene:Pathway	T28076	hsa04014	TTD
SYMBOL:FGF4	Gene	KEGG:hsa04015	Pathway	FGF4	Rap1 signaling pathway	Hetionet::GpPW::Gene:Pathway	T28076	hsa04015	TTD
SYMBOL:FGF4	Gene	KEGG:hsa04151	Pathway	FGF4	PI3K-Akt signaling pathway	Hetionet::GpPW::Gene:Pathway	T28076	hsa04151	TTD
SYMBOL:FGF4	Gene	KEGG:hsa04810	Pathway	FGF4	Regulation of actin cytoskeleton	Hetionet::GpPW::Gene:Pathway	T28076	hsa04810	TTD
SYMBOL:FGF4	Gene	KEGG:hsa05200	Pathway	FGF4	Pathways in cancer	Hetionet::GpPW::Gene:Pathway	T28076	hsa05200	TTD
SYMBOL:FGF4	Gene	KEGG:hsa05218	Pathway	FGF4	Melanoma	Hetionet::GpPW::Gene:Pathway	T28076	hsa05218	TTD
SYMBOL:CACNA2D2	Gene	KEGG:hsa04010	Pathway	CACNA2D2	MAPK signaling pathway	Hetionet::GpPW::Gene:Pathway	T28132	hsa04010	TTD
SYMBOL:CACNA2D2	Gene	KEGG:hsa04260	Pathway	CACNA2D2	Cardiac muscle contraction	Hetionet::GpPW::Gene:Pathway	T28132	hsa04260	TTD
SYMBOL:CACNA2D2	Gene	KEGG:hsa04261	Pathway	CACNA2D2	Adrenergic signaling in cardiomyocytes	Hetionet::GpPW::Gene:Pathway	T28132	hsa04261	TTD
SYMBOL:CACNA2D2	Gene	KEGG:hsa04921	Pathway	CACNA2D2	Oxytocin signaling pathway	Hetionet::GpPW::Gene:Pathway	T28132	hsa04921	TTD
