id,name,label,resource
MedDRA:10015935,Eye infection gonococcal,SideEffect,MedDRA
MedDRA:10018585,Gonococcal iridocyclitis,SideEffect,MedDRA
MedDRA:10018570,Gonococcal endophthalmia,SideEffect,MedDRA
MedDRA:10018586,Gonococcal keratitis,SideEffect,MedDRA
MedDRA:10032092,Other gonococcal infection of eye,SideEffect,MedDRA
MedDRA:10018578,Gonococcal infection of joint,SideEffect,MedDRA
MedDRA:10018559,Gonococcal bursitis,SideEffect,MedDRA
MedDRA:10018600,Gonococcal spondylitis,SideEffect,MedDRA
MedDRA:10032093,Other gonococcal infection of joint,SideEffect,MedDRA
MedDRA:10018576,Gonococcal infection of anus and rectum,SideEffect,MedDRA
MedDRA:10018580,Gonococcal infection of other specified sites,SideEffect,MedDRA
MedDRA:10027239,Meningitis gonococcal,SideEffect,MedDRA
MedDRA:10034488,Pericarditis gonococcal,SideEffect,MedDRA
MedDRA:10014674,Endocarditis gonococcal,SideEffect,MedDRA
MedDRA:10032090,Other gonococcal heart disease,SideEffect,MedDRA
MedDRA:10033022,Other venereal diseases,SideEffect,MedDRA
MedDRA:10032792,Other specified leptospiral infections,SideEffect,MedDRA
MedDRA:10027247,Meningitis leptospiral,SideEffect,MedDRA
MedDRA:10028238,Multiple papillomata due to yaws and wet crab yaws,SideEffect,MedDRA
MedDRA:10032026,Other early skin lesions of yaws,SideEffect,MedDRA
MedDRA:10032255,Other manifestations of yaws,SideEffect,MedDRA
MedDRA:10024027,Latent yaws,SideEffect,MedDRA
MedDRA:10036705,Primary lesions of pinta,SideEffect,MedDRA
MedDRA:10022556,Intermediate lesions of pinta,SideEffect,MedDRA
MedDRA:10024003,Late lesions of pinta,SideEffect,MedDRA
MedDRA:10027766,Mixed lesions of pinta,SideEffect,MedDRA
MedDRA:10032953,Other spirochetal infection,SideEffect,MedDRA
MedDRA:10067197,Tinea manuum,SideEffect,MedDRA
MedDRA:10012512,Dermatophytosis of other specified sites,SideEffect,MedDRA
MedDRA:10004975,Black piedra,SideEffect,MedDRA
MedDRA:10007158,Candidiasis of other urogenital sites,SideEffect,MedDRA
MedDRA:10038705,Respiratory moniliasis,SideEffect,MedDRA
MedDRA:10042939,Systemic candidiasis,SideEffect,MedDRA
MedDRA:10007157,Candidiasis of other specified sites,SideEffect,MedDRA
MedDRA:10014669,Endocarditis candida,SideEffect,MedDRA
MedDRA:10033076,Otitis externa candida,SideEffect,MedDRA
MedDRA:10027205,Meningitis candida,SideEffect,MedDRA
MedDRA:10036687,Primary coccidioidomycosis (pulmonary),SideEffect,MedDRA
MedDRA:10027207,Meningitis coccidioides,SideEffect,MedDRA
MedDRA:10021808,Infection by Histoplasma capsulatum,SideEffect,MedDRA
MedDRA:10021810,"Infection by histoplasma capsulatum, without mention of manifestation",SideEffect,MedDRA
MedDRA:10020129,Histoplasma capsulatum meningitis,SideEffect,MedDRA
MedDRA:10020134,Histoplasma capsulatum retinitis,SideEffect,MedDRA
MedDRA:10020130,Histoplasma capsulatum pericarditis,SideEffect,MedDRA
MedDRA:10014676,Endocarditis histoplasma,SideEffect,MedDRA
MedDRA:10021809,"Infection by histoplasma capsulatum, with mention of other manifestation",SideEffect,MedDRA
MedDRA:10021813,"Infection by histoplasma duboisii, without mention of manifestation",SideEffect,MedDRA
MedDRA:10020136,Histoplasma duboisii meningitis,SideEffect,MedDRA
MedDRA:10020139,Histoplasma duboisii retinitis,SideEffect,MedDRA
MedDRA:10020137,Histoplasma duboisii pericarditis,SideEffect,MedDRA
MedDRA:10020135,Histoplasma duboisii endocarditis,SideEffect,MedDRA
MedDRA:10020138,Histoplasma duboisii pneumonia,SideEffect,MedDRA
MedDRA:10021812,Infection by histoplasma duboisii with mention of other manifestation,SideEffect,MedDRA
MedDRA:10027243,Meningitis histoplasma,SideEffect,MedDRA
MedDRA:10038912,Retinitis histoplasma,SideEffect,MedDRA
MedDRA:10034489,Pericarditis histoplasma,SideEffect,MedDRA
MedDRA:10020149,Histoplasmosis pneumonia,SideEffect,MedDRA
MedDRA:10001754,Allescheriosis,SideEffect,MedDRA
MedDRA:10033004,Other trematode infections,SideEffect,MedDRA
MedDRA:10014101,Echinococcus granulosus infection of liver,SideEffect,MedDRA
MedDRA:10014102,Echinococcus granulosus infection of lung,SideEffect,MedDRA
MedDRA:10014103,Echinococcus granulosus infection of thyroid,SideEffect,MedDRA
MedDRA:10014104,"Echinococcus granulosus infection, other",SideEffect,MedDRA
MedDRA:10014107,Echinococcus multilocularis infection of liver,SideEffect,MedDRA
MedDRA:10031726,Other cestode infection,SideEffect,MedDRA
MedDRA:10016673,Filarial infection and dracontiasis,SideEffect,MedDRA
MedDRA:10002258,Ancylostomiasis due to ancylostoma braziliense,SideEffect,MedDRA
MedDRA:10032171,Other intestinal helminthiases,SideEffect,MedDRA
MedDRA:10027765,Mixed intestinal helminthiasis,SideEffect,MedDRA
MedDRA:10010747,Conjunctivitis due to toxoplasmosis,SideEffect,MedDRA
MedDRA:10008770,Chorioretinitis due to toxoplasmosis,SideEffect,MedDRA
MedDRA:10044274,Toxoplasmosis of other specified sites,SideEffect,MedDRA
MedDRA:10046489,Urethritis trichomonal,SideEffect,MedDRA
MedDRA:10036981,Prostatitis trichomonal,SideEffect,MedDRA
MedDRA:10033020,Other urogenital trichomoniasis,SideEffect,MedDRA
MedDRA:10034209,Pediculosis and phthirus infestation,SideEffect,MedDRA
MedDRA:10032149,Other infestation,SideEffect,MedDRA
MedDRA:10031669,Other arthropod infestation,SideEffect,MedDRA
MedDRA:10032778,Other specified infestations,SideEffect,MedDRA
MedDRA:10031575,Other and unspecified infectious and parasitic diseases,SideEffect,MedDRA
MedDRA:10041441,Specific infections by free-living amebae,SideEffect,MedDRA
MedDRA:10037167,Psorospermiasis,SideEffect,MedDRA
MedDRA:10032771,Other specified infectious and parasitic diseases,SideEffect,MedDRA
MedDRA:10023999,Late effects of tuberculosis,SideEffect,MedDRA
MedDRA:10023986,Late effects of central nervous system tuberculosis,SideEffect,MedDRA
MedDRA:10024000,Late effects of tuberculosis of bones and joints,SideEffect,MedDRA
MedDRA:10024001,Late effects of tuberculosis of other specified organs,SideEffect,MedDRA
MedDRA:10023996,Late effects of other infectious and parasitic diseases,SideEffect,MedDRA
MedDRA:10024002,Late effects of viral encephalitis,SideEffect,MedDRA
MedDRA:10023998,Late effects of trachoma,SideEffect,MedDRA
MedDRA:10007089,Cancer of lip,SideEffect,MedDRA
MedDRA:10025860,Malignant neoplasm of commissure of lip,SideEffect,MedDRA
MedDRA:10026233,Malignant neoplasm of other sites of lip,SideEffect,MedDRA
MedDRA:10026537,Malignant neoplasm of tongue,SideEffect,MedDRA
MedDRA:10025733,Malignant neoplasm of base of tongue,SideEffect,MedDRA
MedDRA:10025884,Malignant neoplasm of dorsal surface of tongue,SideEffect,MedDRA
MedDRA:10025702,"Malignant neoplasm of anterior two-thirds of tongue, part unspecified",SideEffect,MedDRA
MedDRA:10026075,Malignant neoplasm of lingual tonsil,SideEffect,MedDRA
MedDRA:10026235,Malignant neoplasm of other sites of tongue,SideEffect,MedDRA
MedDRA:10026500,Malignant neoplasm of submandibular gland,SideEffect,MedDRA
MedDRA:10026493,Malignant neoplasm of sublingual gland,SideEffect,MedDRA
MedDRA:10026203,Malignant neoplasm of other major salivary glands,SideEffect,MedDRA
MedDRA:10067807,Gingival cancer,SideEffect,MedDRA
MedDRA:10026566,Malignant neoplasm of upper gum,SideEffect,MedDRA
MedDRA:10026232,Malignant neoplasm of other sites of gum,SideEffect,MedDRA
MedDRA:10025923,Malignant neoplasm of floor of mouth,SideEffect,MedDRA
MedDRA:10025701,Malignant neoplasm of anterior portion of floor of mouth,SideEffect,MedDRA
MedDRA:10026225,Malignant neoplasm of other sites of floor of mouth,SideEffect,MedDRA
MedDRA:10026192,Malignant neoplasm of other and unspecified parts of mouth,SideEffect,MedDRA
MedDRA:10025838,Malignant neoplasm of cheek mucosa,SideEffect,MedDRA
MedDRA:10026633,Malignant neoplasm of vestibule of mouth,SideEffect,MedDRA
MedDRA:10025953,Malignant neoplasm of hard palate,SideEffect,MedDRA
MedDRA:10026468,Malignant neoplasm of soft palate,SideEffect,MedDRA
MedDRA:10026619,Malignant neoplasm of uvula,SideEffect,MedDRA
MedDRA:10026663,Malignant palate neoplasm,SideEffect,MedDRA
MedDRA:10026434,Malignant neoplasm of retromolar area,SideEffect,MedDRA
MedDRA:10026248,Malignant neoplasm of other specified parts of mouth,SideEffect,MedDRA
MedDRA:10028018,Mouth cancer,SideEffect,MedDRA
MedDRA:10026184,Malignant neoplasm of oropharynx,SideEffect,MedDRA
MedDRA:10026540,Malignant neoplasm of tonsillar fossa,SideEffect,MedDRA
MedDRA:10026541,Malignant neoplasm of tonsillar pillars (anterior) (posterior),SideEffect,MedDRA
MedDRA:10026629,Malignant neoplasm of vallecula,SideEffect,MedDRA
MedDRA:10026005,Malignant neoplasm of junctional region of oropharynx,SideEffect,MedDRA
MedDRA:10026064,Malignant neoplasm of lateral wall of oropharynx,SideEffect,MedDRA
MedDRA:10026378,Malignant neoplasm of posterior wall of oropharynx,SideEffect,MedDRA
MedDRA:10026303,Malignant neoplasm of other specified sites of oropharynx,SideEffect,MedDRA
MedDRA:10026161,Malignant neoplasm of nasopharynx,SideEffect,MedDRA
MedDRA:10026507,Malignant neoplasm of superior wall of nasopharynx,SideEffect,MedDRA
MedDRA:10026371,Malignant neoplasm of posterior wall of nasopharynx,SideEffect,MedDRA
MedDRA:10026057,Malignant neoplasm of lateral wall of nasopharynx,SideEffect,MedDRA
MedDRA:10025703,Malignant neoplasm of anterior wall of nasopharynx,SideEffect,MedDRA
MedDRA:10026295,Malignant neoplasm of other specified sites of nasopharynx,SideEffect,MedDRA
MedDRA:10021042,Hypopharyngeal cancer,SideEffect,MedDRA
MedDRA:10026410,Malignant neoplasm of pyriform sinus,SideEffect,MedDRA
MedDRA:10025723,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect",SideEffect,MedDRA
MedDRA:10026280,Malignant neoplasm of other specified sites of hypopharynx,SideEffect,MedDRA
MedDRA:10026189,"Malignant neoplasm of other and ill-defined sites within the lip, oral cavity, and pharynx",SideEffect,MedDRA
MedDRA:10034857,Pharynx neoplasm malignant,SideEffect,MedDRA
MedDRA:10026649,Malignant neoplasm of Waldeyer's ring,SideEffect,MedDRA
MedDRA:10026237,Malignant neoplasm of other sites within the lip and oral cavity,SideEffect,MedDRA
MedDRA:10025984,Malignant neoplasm of ill-defined sites within the lip and oral cavity,SideEffect,MedDRA
MedDRA:10026530,Malignant neoplasm of thoracic esophagus,SideEffect,MedDRA
MedDRA:10026583,Malignant neoplasm of upper third of esophagus,SideEffect,MedDRA
MedDRA:10026150,Malignant neoplasm of middle third of esophagus,SideEffect,MedDRA
MedDRA:10026104,Malignant neoplasm of lower third of esophagus,SideEffect,MedDRA
MedDRA:10026246,Malignant neoplasm of other specified part of esophagus,SideEffect,MedDRA
MedDRA:10025807,Malignant neoplasm of cardia,SideEffect,MedDRA
MedDRA:10026400,Malignant neoplasm of pylorus,SideEffect,MedDRA
MedDRA:10026390,Malignant neoplasm of pyloric antrum,SideEffect,MedDRA
MedDRA:10025939,Malignant neoplasm of fundus of stomach,SideEffect,MedDRA
MedDRA:10025768,Malignant neoplasm of body of stomach,SideEffect,MedDRA
MedDRA:10026074,"Malignant neoplasm of lesser curvature of stomach, unspecified",SideEffect,MedDRA
MedDRA:10025950,"Malignant neoplasm of greater curvature of stomach, unspecified",SideEffect,MedDRA
MedDRA:10026307,Malignant neoplasm of other specified sites of stomach,SideEffect,MedDRA
MedDRA:10026463,"Malignant neoplasm of small intestine, unspecified",SideEffect,MedDRA
MedDRA:10025885,Malignant neoplasm of duodenum,SideEffect,MedDRA
MedDRA:10025999,Malignant neoplasm of jejunum,SideEffect,MedDRA
MedDRA:10025977,Malignant neoplasm of ileum,SideEffect,MedDRA
MedDRA:10026131,Malignant neoplasm of Meckel's diverticulum,SideEffect,MedDRA
MedDRA:10026306,Malignant neoplasm of other specified sites of small intestine,SideEffect,MedDRA
MedDRA:10025962,Malignant neoplasm of hepatic flexure,SideEffect,MedDRA
MedDRA:10026555,Malignant neoplasm of transverse colon,SideEffect,MedDRA
MedDRA:10025874,Malignant neoplasm of descending colon,SideEffect,MedDRA
MedDRA:10026456,Malignant neoplasm of sigmoid colon,SideEffect,MedDRA
MedDRA:10025817,Malignant neoplasm of cecum,SideEffect,MedDRA
MedDRA:10025730,Malignant neoplasm of ascending colon,SideEffect,MedDRA
MedDRA:10026475,Malignant neoplasm of splenic flexure,SideEffect,MedDRA
MedDRA:10026287,Malignant neoplasm of other specified sites of large intestine,SideEffect,MedDRA
MedDRA:10026425,"Malignant neoplasm of rectum, rectosigmoid junction, and anus",SideEffect,MedDRA
MedDRA:10026417,Malignant neoplasm of rectosigmoid junction,SideEffect,MedDRA
MedDRA:10025698,Malignant neoplasm of anal canal,SideEffect,MedDRA
MedDRA:10025719,"Malignant neoplasm of anus, unspecified",SideEffect,MedDRA
MedDRA:10026234,"Malignant neoplasm of other sites of rectum, rectosigmoid junction, and anus",SideEffect,MedDRA
MedDRA:10026079,Malignant neoplasm of liver and intrahepatic bile ducts,SideEffect,MedDRA
MedDRA:10025940,Malignant neoplasm of gallbladder,SideEffect,MedDRA
MedDRA:10025909,Malignant neoplasm of extrahepatic bile ducts,SideEffect,MedDRA
MedDRA:10025697,Malignant neoplasm of ampulla of Vater,SideEffect,MedDRA
MedDRA:10026276,Malignant neoplasm of other specified sites of gallbladder and extrahepatic bile ducts,SideEffect,MedDRA
MedDRA:10025954,Malignant neoplasm of head of pancreas,SideEffect,MedDRA
MedDRA:10025762,Malignant neoplasm of body of pancreas,SideEffect,MedDRA
MedDRA:10026521,Malignant neoplasm of tail of pancreas,SideEffect,MedDRA
MedDRA:10026319,Malignant neoplasm of pancreatic duct,SideEffect,MedDRA
MedDRA:10026304,Malignant neoplasm of other specified sites of pancreas,SideEffect,MedDRA
MedDRA:10026442,Malignant neoplasm of retroperitoneum and peritoneum,SideEffect,MedDRA
MedDRA:10026441,Malignant neoplasm of retroperitoneum,SideEffect,MedDRA
MedDRA:10026469,Malignant neoplasm of specified parts of peritoneum,SideEffect,MedDRA
MedDRA:10061269,Malignant peritoneal neoplasm,SideEffect,MedDRA
MedDRA:10026188,Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,SideEffect,MedDRA
MedDRA:10026702,Malignant splenic neoplasm,SideEffect,MedDRA
MedDRA:10026224,Malignant neoplasm of other sites of digestive system and intra-abdominal organs,SideEffect,MedDRA
MedDRA:10025983,Malignant neoplasm of ill-defined sites within the digestive organs and peritoneum,SideEffect,MedDRA
MedDRA:10026160,"Malignant neoplasm of nasal cavities, middle ear, and accessory sinuses",SideEffect,MedDRA
MedDRA:10025695,"Malignant neoplasm of accessory sinus, unspecified",SideEffect,MedDRA
MedDRA:10025731,"Malignant neoplasm of auditory tube, middle ear, and mastoid air cells",SideEffect,MedDRA
MedDRA:10026130,Malignant neoplasm of maxillary sinus,SideEffect,MedDRA
MedDRA:10025902,Malignant neoplasm of ethmoidal sinus,SideEffect,MedDRA
MedDRA:10025938,Malignant neoplasm of frontal sinus,SideEffect,MedDRA
MedDRA:10026471,Malignant neoplasm of sphenoidal sinus,SideEffect,MedDRA
MedDRA:10026186,Malignant neoplasm of other accessory sinuses,SideEffect,MedDRA
MedDRA:10025949,Malignant neoplasm of glottis,SideEffect,MedDRA
MedDRA:10026514,Malignant neoplasm of supraglottis,SideEffect,MedDRA
MedDRA:10026487,Malignant neoplasm of subglottis,SideEffect,MedDRA
MedDRA:10026032,Malignant neoplasm of laryngeal cartilages,SideEffect,MedDRA
MedDRA:10026288,Malignant neoplasm of other specified sites of larynx,SideEffect,MedDRA
MedDRA:10026543,"Malignant neoplasm of trachea, bronchus, and lung",SideEffect,MedDRA
MedDRA:10026542,Malignant neoplasm of trachea,SideEffect,MedDRA
MedDRA:10026108,Malignant neoplasm of main bronchus,SideEffect,MedDRA
MedDRA:10026138,"Malignant neoplasm of middle lobe, bronchus or lung",SideEffect,MedDRA
MedDRA:10026092,"Malignant neoplasm of lower lobe, bronchus or lung",SideEffect,MedDRA
MedDRA:10026211,Malignant neoplasm of other parts of bronchus or lung,SideEffect,MedDRA
MedDRA:10026351,Malignant neoplasm of pleura,SideEffect,MedDRA
MedDRA:10026305,Malignant neoplasm of other specified sites of pleura,SideEffect,MedDRA
MedDRA:10026534,"Malignant neoplasm of thymus, heart, and mediastinum",SideEffect,MedDRA
MedDRA:10025961,Malignant neoplasm of heart,SideEffect,MedDRA
MedDRA:10025700,Malignant neoplasm of anterior mediastinum,SideEffect,MedDRA
MedDRA:10026370,Malignant neoplasm of posterior mediastinum,SideEffect,MedDRA
MedDRA:10026223,Malignant neoplasm of other parts of mediastinum,SideEffect,MedDRA
MedDRA:10026137,"Malignant neoplasm of mediastinum, part unspecified",SideEffect,MedDRA
MedDRA:10026582,"Malignant neoplasm of upper respiratory tract, part unspecified",SideEffect,MedDRA
MedDRA:10026244,Malignant neoplasm of other sites within the respiratory system and intrathoracic organs,SideEffect,MedDRA
MedDRA:10025991,Malignant neoplasm of ill-defined sites within the respiratory system,SideEffect,MedDRA
MedDRA:10025779,Malignant neoplasm of bone and articular cartilage,SideEffect,MedDRA
MedDRA:10025782,"Malignant neoplasm of bones of skull and face, except mandible",SideEffect,MedDRA
MedDRA:10026129,Malignant neoplasm of mandible,SideEffect,MedDRA
MedDRA:10026632,"Malignant neoplasm of vertebral column, excluding sacrum and coccyx",SideEffect,MedDRA
MedDRA:10026443,"Malignant neoplasm of ribs, sternum, and clavicle",SideEffect,MedDRA
MedDRA:10026452,Malignant neoplasm of scapula and long bones of upper limb,SideEffect,MedDRA
MedDRA:10026455,Malignant neoplasm of short bones of upper limb,SideEffect,MedDRA
MedDRA:10026336,"Malignant neoplasm of pelvic bones, sacrum, and coccyx",SideEffect,MedDRA
MedDRA:10026086,Malignant neoplasm of long bones of lower limb,SideEffect,MedDRA
MedDRA:10026454,Malignant neoplasm of short bones of lower limb,SideEffect,MedDRA
MedDRA:10025870,"Malignant neoplasm of connective and other soft tissue, site unspecified",SideEffect,MedDRA
MedDRA:10025864,"Malignant neoplasm of connective and other soft tissue of head, face, and neck",SideEffect,MedDRA
MedDRA:10025869,"Malignant neoplasm of connective and other soft tissue of upper limb, including shoulder",SideEffect,MedDRA
MedDRA:10025865,"Malignant neoplasm of connective and other soft tissue of lower limb, including hip",SideEffect,MedDRA
MedDRA:10025867,Malignant neoplasm of connective and other soft tissue of thorax,SideEffect,MedDRA
MedDRA:10025863,Malignant neoplasm of connective and other soft tissue of abdomen,SideEffect,MedDRA
MedDRA:10025866,Malignant neoplasm of connective and other soft tissue of pelvis,SideEffect,MedDRA
MedDRA:10026272,Malignant neoplasm of other specified sites of connective and other soft tissue,SideEffect,MedDRA
MedDRA:10025659,Malignant melanoma of skin of lip,SideEffect,MedDRA
MedDRA:10025661,Malignant melanoma of skin of other and unspecified parts of face,SideEffect,MedDRA
MedDRA:10025653,Malignant melanoma of other specified sites of skin,SideEffect,MedDRA
MedDRA:10026457,"Malignant neoplasm of skin, other",SideEffect,MedDRA
MedDRA:10032242,Other malignant neoplasm of skin of lip,SideEffect,MedDRA
MedDRA:10032241,"Other malignant neoplasm of skin of eyelid, including canthus",SideEffect,MedDRA
MedDRA:10032239,Other malignant neoplasm of skin of ear and external auditory canal,SideEffect,MedDRA
MedDRA:10032244,Other malignant neoplasm of skin of other and unspecified parts of face,SideEffect,MedDRA
MedDRA:10032237,Other malignant neoplasm of scalp and skin of neck,SideEffect,MedDRA
MedDRA:10032245,"Other malignant neoplasm of skin of trunk, except scrotum",SideEffect,MedDRA
MedDRA:10032246,"Other malignant neoplasm of skin of upper limb, including shoulder",SideEffect,MedDRA
MedDRA:10032243,"Other malignant neoplasm of skin of lower limb, including hip",SideEffect,MedDRA
MedDRA:10032236,Other malignant neoplasm of other specified sites of skin,SideEffect,MedDRA
MedDRA:10025824,Malignant neoplasm of central portion of female breast,SideEffect,MedDRA
MedDRA:10026585,Malignant neoplasm of upper-inner quadrant of female breast,SideEffect,MedDRA
MedDRA:10026106,Malignant neoplasm of lower-inner quadrant of female breast,SideEffect,MedDRA
MedDRA:10026586,Malignant neoplasm of upper-outer quadrant of female breast,SideEffect,MedDRA
MedDRA:10026107,Malignant neoplasm of lower-outer quadrant of female breast,SideEffect,MedDRA
MedDRA:10025732,Malignant neoplasm of axillary tail of female breast,SideEffect,MedDRA
MedDRA:10026274,Malignant neoplasm of other specified sites of female breast,SideEffect,MedDRA
MedDRA:10026177,Malignant neoplasm of nipple and areola of male breast,SideEffect,MedDRA
MedDRA:10026200,Malignant neoplasm of other and unspecified sites of male breast,SideEffect,MedDRA
MedDRA:10023296,"Kaposi's sarcoma, skin",SideEffect,MedDRA
MedDRA:10023297,"Kaposi's sarcoma, soft tissue",SideEffect,MedDRA
MedDRA:10023295,"Kaposi's sarcoma, palate",SideEffect,MedDRA
MedDRA:10023291,"Kaposi's sarcoma, gastrointestinal sites",SideEffect,MedDRA
MedDRA:10023292,"Kaposi's sarcoma, lung",SideEffect,MedDRA
MedDRA:10023293,"Kaposi's sarcoma, lymph nodes",SideEffect,MedDRA
MedDRA:10023294,"Kaposi's sarcoma, other specified sites",SideEffect,MedDRA
MedDRA:10046766,Uterine cancer,SideEffect,MedDRA
MedDRA:10025891,Malignant neoplasm of endocervix,SideEffect,MedDRA
MedDRA:10025903,Malignant neoplasm of exocervix,SideEffect,MedDRA
MedDRA:10026266,Malignant neoplasm of other specified sites of cervix,SideEffect,MedDRA
MedDRA:10026350,Malignant neoplasm of placenta,SideEffect,MedDRA
MedDRA:10025778,Malignant neoplasm of body of uterus,SideEffect,MedDRA
MedDRA:10025998,Malignant neoplasm of isthmus,SideEffect,MedDRA
MedDRA:10026265,Malignant neoplasm of other specified sites of body of uterus,SideEffect,MedDRA
MedDRA:10026311,Malignant neoplasm of ovary and other uterine adnexa,SideEffect,MedDRA
MedDRA:10025913,Malignant neoplasm of fallopian tube,SideEffect,MedDRA
MedDRA:10026324,Malignant neoplasm of parametrium,SideEffect,MedDRA
MedDRA:10026309,Malignant neoplasm of other specified sites of uterine adnexa,SideEffect,MedDRA
MedDRA:10026616,Malignant neoplasm of uterine adnexa,SideEffect,MedDRA
MedDRA:10026191,Malignant neoplasm of other and unspecified female genital organs,SideEffect,MedDRA
MedDRA:10025840,Malignant neoplasm of clitoris,SideEffect,MedDRA
MedDRA:10026275,Malignant neoplasm of other specified sites of female genital organs,SideEffect,MedDRA
MedDRA:10025922,"Malignant neoplasm of female genital organ, site unspecified",SideEffect,MedDRA
MedDRA:10026527,Malignant neoplasm of testis,SideEffect,MedDRA
MedDRA:10026565,Malignant neoplasm of undescended testis,SideEffect,MedDRA
MedDRA:10026528,"Malignant neoplasm of testis, other and unspecified",SideEffect,MedDRA
MedDRA:10026338,Malignant neoplasm of penis and other male genital organs,SideEffect,MedDRA
MedDRA:10026388,Malignant neoplasm of prepuce,SideEffect,MedDRA
MedDRA:10025948,Malignant neoplasm of glans penis,SideEffect,MedDRA
MedDRA:10025767,Malignant neoplasm of body of penis,SideEffect,MedDRA
MedDRA:10034299,Penile cancer,SideEffect,MedDRA
MedDRA:10025898,Malignant neoplasm of epididymis,SideEffect,MedDRA
MedDRA:10026470,Malignant neoplasm of spermatic cord,SideEffect,MedDRA
MedDRA:10026453,Malignant neoplasm of scrotum,SideEffect,MedDRA
MedDRA:10026294,Malignant neoplasm of other specified sites of male genital organs,SideEffect,MedDRA
MedDRA:10026128,"Malignant neoplasm of male genital organ, site unspecified",SideEffect,MedDRA
MedDRA:10025710,Malignant neoplasm of anterior wall of urinary bladder,SideEffect,MedDRA
MedDRA:10026379,Malignant neoplasm of posterior wall of urinary bladder,SideEffect,MedDRA
MedDRA:10025736,Malignant neoplasm of bladder neck,SideEffect,MedDRA
MedDRA:10026601,Malignant neoplasm of ureteric orifice,SideEffect,MedDRA
MedDRA:10026587,Malignant neoplasm of urachus,SideEffect,MedDRA
MedDRA:10026256,Malignant neoplasm of other specified sites of bladder,SideEffect,MedDRA
MedDRA:10026007,Malignant neoplasm of kidney and other and unspecified urinary organs,SideEffect,MedDRA
MedDRA:10026426,Malignant neoplasm of renal pelvis,SideEffect,MedDRA
MedDRA:10026596,Malignant neoplasm of ureter,SideEffect,MedDRA
MedDRA:10026610,Malignant neoplasm of urethra,SideEffect,MedDRA
MedDRA:10026326,Malignant neoplasm of paraurethral glands,SideEffect,MedDRA
MedDRA:10026308,Malignant neoplasm of other specified sites of urinary organs,SideEffect,MedDRA
MedDRA:10025912,"Malignant neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid",SideEffect,MedDRA
MedDRA:10026183,Malignant neoplasm of orbit,SideEffect,MedDRA
MedDRA:10026031,Malignant neoplasm of lacrimal gland,SideEffect,MedDRA
MedDRA:10025861,Malignant neoplasm of conjunctiva,SideEffect,MedDRA
MedDRA:10025871,Malignant neoplasm of cornea,SideEffect,MedDRA
MedDRA:10025839,Malignant neoplasm of choroid,SideEffect,MedDRA
MedDRA:10026030,Malignant neoplasm of lacrimal duct,SideEffect,MedDRA
MedDRA:10026273,Malignant neoplasm of other specified sites of eye,SideEffect,MedDRA
MedDRA:10025783,Malignant neoplasm of brain,SideEffect,MedDRA
MedDRA:10025828,"Malignant neoplasm of cerebrum, except lobes and ventricles",SideEffect,MedDRA
MedDRA:10025937,Malignant neoplasm of frontal lobe,SideEffect,MedDRA
MedDRA:10026526,Malignant neoplasm of temporal lobe,SideEffect,MedDRA
MedDRA:10026327,Malignant neoplasm of parietal lobe,SideEffect,MedDRA
MedDRA:10026179,Malignant neoplasm of occipital lobe,SideEffect,MedDRA
MedDRA:10025825,Malignant neoplasm of cerebellum,SideEffect,MedDRA
MedDRA:10025784,Malignant neoplasm of brain stem,SideEffect,MedDRA
MedDRA:10026210,Malignant neoplasm of other parts of brain,SideEffect,MedDRA
MedDRA:10026175,"Malignant neoplasm of nervous system, part unspecified",SideEffect,MedDRA
MedDRA:10025873,Malignant neoplasm of cranial nerves,SideEffect,MedDRA
MedDRA:10025827,Malignant neoplasm of cerebral meninges,SideEffect,MedDRA
MedDRA:10026472,Malignant neoplasm of spinal cord,SideEffect,MedDRA
MedDRA:10026473,Malignant neoplasm of spinal meninges,SideEffect,MedDRA
MedDRA:10026302,Malignant neoplasm of other specified sites of nervous system,SideEffect,MedDRA
MedDRA:10026202,Malignant neoplasm of other endocrine glands and related structures,SideEffect,MedDRA
MedDRA:10026325,Malignant neoplasm of parathyroid gland,SideEffect,MedDRA
MedDRA:10026349,Malignant neoplasm of pituitary gland and craniopharyngeal duct,SideEffect,MedDRA
MedDRA:10026348,Malignant neoplasm of pineal gland,SideEffect,MedDRA
MedDRA:10025816,Malignant neoplasm of carotid body,SideEffect,MedDRA
MedDRA:10025897,"Malignant neoplasm of endocrine gland, site unspecified",SideEffect,MedDRA
MedDRA:10026187,Malignant neoplasm of other and ill-defined sites,SideEffect,MedDRA
MedDRA:10025959,"Malignant neoplasm of head, face, and neck",SideEffect,MedDRA
MedDRA:10026532,Malignant neoplasm of thorax,SideEffect,MedDRA
MedDRA:10025692,Malignant neoplasm of abdomen,SideEffect,MedDRA
MedDRA:10026337,Malignant neoplasm of pelvis,SideEffect,MedDRA
MedDRA:10026567,Malignant neoplasm of upper limb,SideEffect,MedDRA
MedDRA:10026089,Malignant neoplasm of lower limb,SideEffect,MedDRA
MedDRA:10026255,Malignant neoplasm of other specified sites,SideEffect,MedDRA
MedDRA:10039820,"Secondary and unspecified malignant neoplasm of lymph nodes of head, face, and neck",SideEffect,MedDRA
